195.8632,150.1347,154.6286,143.5276,169.3239,149.6902,85.24705,112.5958,159.2228,180.3888,148.1734,170.0259,131.7598,176.4718,168.5785,164.1733,112.3302,173.0843,186.4401,133.8653,117.9272,111.6123,189.9305,141.213,148.6177,155.3324,170.0099,123.4436,167.7522,139.8629,178.3543,162.4571,154.8832,125.5452,167.185,169.0988,172.4211,168.4983,132.5277,170.263,116.6846,168.8824,175.654,150.6039,166.9106,147.063,185.6994,180.742,184.597,163.0208,161.5699,151.9947,163.8875,161.1819,130.2172,173.9977,165.2245,155.5965
0.2391417,0.2273307,0.3347979,0.3061556,0.2386492,0.1722715,0.2369006,0.1703763,0.4017771,0.3557054,0.2442983,0.230998,0.2464662,0.2674056,0.1885943,0.300118,0.2463318,0.2797427,0.2145367,0.2920626,0.3177769,0.2475613,0.3512747,0.2324072,0.2424408,0.199846,0.1833101,0.2286179,0.2391487,0.269446,0.2268001,0.5208261,0.1817224,0.2392127,0.2999763,0.3386031,0.2603439,0.3261531,0.210275,0.2468708,0.1989252,0.3348382,0.3088332,0.262592,0.3333147,0.2959063,0.3339709,0.2776992,0.3250234,0.2003295,0.3425787,0.2636093,0.2397969,0.2073645,0.2607365,0.3105941,0.2004301,0.2899566
0.1245613,0.1255755,0.1901187,0.1814683,0.136759,0.1015583,0.1485771,0.1069947,0.2314111,0.2136632,0.1424545,0.1294595,0.1553278,0.1415555,0.1035195,0.1573437,0.1569466,0.1952039,0.1181567,0.1528349,0.194148,0.1384254,0.2153044,0.1352627,0.1273252,0.1179808,0.1017357,0.1436545,0.1277707,0.1540747,0.121526,0.346463,0.1048942,0.1434687,0.1516024,0.193947,0.1457141,0.1909557,0.1287556,0.1349625,0.1124967,0.2051746,0.1653662,0.136809,0.1868048,0.1885594,0.1893193,0.1687435,0.2087708,0.1402899,0.1958211,0.1483085,0.1272152,0.1191139,0.1537916,0.1880266,0.1314949,0.1837304
0.1251013,0.125017,0.196183,0.188124,0.1392002,0.09998739,0.1549774,0.1083684,0.2375578,0.2285855,0.1463374,0.1310087,0.1636965,0.1446278,0.1028903,0.1593482,0.1627797,0.2202746,0.1206539,0.1506587,0.2036473,0.1377285,0.2342334,0.142485,0.1255007,0.1201276,0.1018188,0.1454256,0.1267442,0.1536965,0.1206357,0.3954768,0.1047886,0.1433673,0.1510311,0.2003917,0.1495195,0.2026198,0.1314009,0.1360122,0.1132653,0.2275336,0.1694115,0.1396163,0.1889744,0.203708,0.1963992,0.18142,0.223248,0.1519348,0.2068054,0.1504389,0.1277109,0.122148,0.1576256,0.2074383,0.1386619,0.1925064
0.2431729,0.2112768,0.3313681,0.3470501,0.2480832,0.167121,0.2811899,0.174342,0.4228675,0.4089531,0.2706343,0.2464343,0.2965511,0.2840338,0.1817859,0.3051381,0.2890554,0.3897521,0.2282223,0.2506309,0.3506805,0.2433187,0.4308384,0.2886934,0.2183265,0.233942,0.1991328,0.2374818,0.2180442,0.2599992,0.2163975,0.7060774,0.183523,0.2379596,0.2791549,0.3586268,0.2673135,0.3631625,0.2225606,0.2528496,0.1970541,0.4170079,0.3139643,0.2704023,0.3461362,0.4186441,0.3609012,0.3401277,0.3869313,0.261272,0.4011064,0.2626229,0.2410192,0.2381097,0.2813904,0.400372,0.2351283,0.3474915
0.1247163,0.1267785,0.1999047,0.1909255,0.1406033,0.101642,0.1573739,0.107027,0.251759,0.2235394,0.1481789,0.1336221,0.1618924,0.1454234,0.103635,0.1597337,0.1627435,0.2175216,0.1247416,0.1573439,0.204131,0.1380559,0.232462,0.1430108,0.1253522,0.1221398,0.1013067,0.1444351,0.1259943,0.1504337,0.122213,0.4014128,0.1043355,0.1428187,0.1514817,0.2063053,0.150509,0.2103694,0.1317215,0.1371955,0.1195168,0.2319083,0.1662231,0.1403739,0.1935159,0.2081899,0.191305,0.1839125,0.2109124,0.150195,0.2087693,0.1551457,0.1339885,0.1219364,0.1569347,0.2111928,0.1396256,0.1869852
0.1240475,0.1269288,0.1942853,0.185193,0.1384287,0.1025793,0.1520298,0.1055673,0.2448914,0.2083154,0.1434221,0.1315686,0.1543504,0.142059,0.1044114,0.1575225,0.1568255,0.1936388,0.1228174,0.15989,0.1951928,0.1385811,0.2143637,0.1362015,0.1277668,0.1195794,0.1004297,0.1429045,0.1261004,0.1501314,0.1228616,0.3522128,0.1044582,0.1427621,0.1521338,0.1990506,0.1476003,0.197344,0.1289275,0.1363635,0.1190759,0.2100251,0.1624648,0.1392877,0.1901866,0.1914361,0.185105,0.1707672,0.1978696,0.1395032,0.1997901,0.1527693,0.1333638,0.1192857,0.1529046,0.1910361,0.1321113,0.1784075
0.4057417,0.3852924,0.5763592,0.5341855,0.4066654,0.2501955,0.3820352,0.2508208,0.7261135,0.6612443,0.4102216,0.389206,0.4116198,0.4567153,0.2923842,0.5331439,0.412975,0.4394955,0.3518459,0.519219,0.5599158,0.4189515,0.6071294,0.3664318,0.4182162,0.311644,0.283561,0.3765172,0.4139826,0.4589445,0.3927303,0.8435262,0.2782646,0.3993436,0.5443774,0.6059276,0.4506027,0.5783615,0.3384376,0.4208758,0.3257108,0.5787019,0.5435721,0.4501062,0.6002256,0.4941154,0.5992784,0.4552092,0.5617819,0.2988701,0.601995,0.4594864,0.4150504,0.3405727,0.4400039,0.519182,0.2929627,0.4963829
0.2359096,0.2399946,0.3555209,0.3760501,0.2696451,0.1658303,0.2754767,0.1762783,0.5146201,0.4798313,0.2763576,0.2444352,0.3205778,0.2668022,0.172425,0.3300825,0.3011842,0.3525202,0.202897,0.2843468,0.4007253,0.2613246,0.4253342,0.2381853,0.2385528,0.2035969,0.1673497,0.2817715,0.2610351,0.3423939,0.2333645,0.6015354,0.1693044,0.2783063,0.3141244,0.402986,0.2926686,0.3836334,0.234097,0.257681,0.1898896,0.3623176,0.3544838,0.2622268,0.4146253,0.3935998,0.4098282,0.314135,0.4468248,0.2433487,0.4235707,0.2878877,0.234036,0.2137273,0.2981894,0.3358227,0.2110699,0.4106129
0.2439615,0.2364743,0.3488452,0.4093441,0.2816902,0.1627751,0.3048121,0.1818915,0.5425924,0.5191104,0.2854885,0.263111,0.3534205,0.2890108,0.1707395,0.3455519,0.3315826,0.4150394,0.2162879,0.2678677,0.4339547,0.2635269,0.4747763,0.2671425,0.2395374,0.2248842,0.1775353,0.2907169,0.2455271,0.3342577,0.2336736,0.7069837,0.1761968,0.2816805,0.3168482,0.4125998,0.3153661,0.4070533,0.2448491,0.2715831,0.1946545,0.4047857,0.3777792,0.2733471,0.420575,0.4506503,0.4373473,0.3479526,0.4862953,0.2703213,0.4785617,0.2886423,0.2471468,0.2347667,0.321161,0.3770161,0.2237594,0.4489856
