252.7453,233.6056,239.8547,209.757,243.0985,216.7718,125.3926,172.9776,214.6943,246.0629,229.5148,251.5759,198.6479,242.8904,242.6424,233.4804,189.7236,228.4066,253.7222,210.4804,171.9525,189.1748,245.688,210.8231,243.432,244.8789,253.9053,213.815,233.2857,215.5939,253.7773,220.0822,247.582,184.696,246.0447,228.6893,242.8228,237.3784,216.3562,238.5751,177.9168,223.8027,222.7186,225.8212,249.914,222.881,239.1028,232.2591,238.1741,241.6977,218.5381,234.1523,246.488,248.9627,207.8997,228.8416,237.8757,232.0661
0.1695918,0.2190313,0.3170516,0.3182897,0.2151153,0.1928077,0.2705128,0.1976406,0.3788446,0.3163516,0.2628175,0.1790638,0.2719053,0.2206359,0.1735742,0.253462,0.2787154,0.27534,0.1435301,0.3042953,0.3354508,0.2674894,0.2936216,0.2440455,0.1915075,0.1960413,0.1249815,0.2491282,0.2368931,0.278104,0.1465892,0.492254,0.167878,0.2544961,0.2084703,0.3105571,0.2154564,0.2897121,0.2322605,0.2171349,0.2448444,0.301136,0.2759932,0.2343929,0.2318511,0.3035796,0.2746378,0.262902,0.2863986,0.1951071,0.310345,0.2354409,0.2028959,0.1817347,0.2717568,0.2790954,0.2002947,0.2713066
0.1062583,0.1320978,0.1910341,0.2005411,0.1391099,0.1211234,0.166955,0.125787,0.229017,0.2101812,0.1521277,0.1161679,0.1729635,0.1349253,0.1041213,0.1550746,0.1734287,0.2008625,0.09462685,0.165397,0.2083762,0.1601287,0.2088368,0.1446082,0.1171703,0.1237298,0.07674772,0.161873,0.1443848,0.1692873,0.09282742,0.3607856,0.103492,0.1554929,0.1347287,0.1888301,0.1399707,0.1891478,0.1377254,0.1338523,0.1346705,0.2053718,0.1648844,0.1470572,0.1666318,0.2066397,0.178268,0.175904,0.2014752,0.1358892,0.1900691,0.1523117,0.116513,0.1073838,0.1710732,0.1905332,0.1329586,0.1920875
0.1062748,0.133773,0.1991344,0.2090275,0.1418269,0.120511,0.1750645,0.1275136,0.2363765,0.2229929,0.1558324,0.115317,0.1814833,0.1381768,0.1019847,0.15873,0.1809233,0.2243369,0.09532309,0.164637,0.2188611,0.1607554,0.2294487,0.1506954,0.116281,0.1261322,0.0749597,0.1659309,0.142078,0.1691621,0.0913461,0.4126511,0.1011747,0.1562393,0.1346094,0.1938302,0.1408205,0.1978996,0.1403379,0.135969,0.1342988,0.2232908,0.1687623,0.149638,0.1702683,0.224312,0.1873547,0.187536,0.2156805,0.1469483,0.1992668,0.1543453,0.1171738,0.1072218,0.1765887,0.2061721,0.1388017,0.1994845
0.1656897,0.2138362,0.3353197,0.3490344,0.2249076,0.1948505,0.3205986,0.2077431,0.4091079,0.3715603,0.2849376,0.1769916,0.31717,0.2363537,0.1682761,0.2697333,0.3096833,0.3725447,0.1505818,0.2672493,0.3798701,0.2706015,0.370647,0.2829581,0.1811992,0.2169361,0.1228826,0.2651277,0.2193069,0.2753672,0.1403763,0.685656,0.1625977,0.2592043,0.2126382,0.3261606,0.2213047,0.3239661,0.2457114,0.2290584,0.2424779,0.3731864,0.2888898,0.2582972,0.2521413,0.4152002,0.3071584,0.3182905,0.3477435,0.2475054,0.3512393,0.2446889,0.1925232,0.1776498,0.3023663,0.3573219,0.2287422,0.3256836
0.105947,0.1340979,0.2021768,0.2136764,0.1415832,0.1209586,0.1786862,0.1259948,0.255321,0.2182826,0.1557229,0.1145305,0.1801771,0.1381093,0.1029708,0.1572242,0.1801166,0.2211059,0.09559349,0.1707583,0.2209448,0.1613352,0.2269928,0.1502183,0.116686,0.1273368,0.0748902,0.1650135,0.1407995,0.1692891,0.09187206,0.4127218,0.1018073,0.1577083,0.1361646,0.2012926,0.1413734,0.2064397,0.1405918,0.1378516,0.141371,0.2287783,0.1674239,0.1526558,0.1714299,0.2291778,0.1832125,0.1883527,0.2064828,0.1470231,0.2012201,0.1559234,0.123764,0.1086499,0.1748137,0.2087992,0.1407574,0.1932553
0.1063092,0.1327275,0.1943093,0.2058141,0.1385401,0.1215927,0.1719052,0.1242993,0.2466454,0.2082004,0.1521928,0.1165336,0.1718945,0.135089,0.1045073,0.1547839,0.1731701,0.1993478,0.09535614,0.173022,0.2110889,0.1601128,0.207127,0.1442737,0.1180036,0.1249338,0.07688637,0.1622176,0.1435132,0.1676012,0.0934537,0.3637971,0.1032881,0.1562066,0.1354442,0.1953807,0.1396871,0.1952529,0.1379039,0.1358069,0.1409264,0.2104923,0.1629452,0.149985,0.1676072,0.2101078,0.1754302,0.1774015,0.1935183,0.1358992,0.1934268,0.1538326,0.123654,0.1084578,0.1694645,0.1908201,0.1340443,0.1857847
0.2697732,0.3649682,0.529398,0.5375285,0.3448405,0.2941968,0.448734,0.3106243,0.6760743,0.5530614,0.4580472,0.2743942,0.4540732,0.3639376,0.2695196,0.4310154,0.4721912,0.4365606,0.2126673,0.5341412,0.5863752,0.4508479,0.4755645,0.4050304,0.3054565,0.3134324,0.1840179,0.4165131,0.3852673,0.4666625,0.2187633,0.7534919,0.2612607,0.4266017,0.3295696,0.5337008,0.3404584,0.4925368,0.3853682,0.3537157,0.420013,0.498358,0.4674755,0.3777297,0.3575084,0.5061301,0.4585712,0.4216307,0.4736344,0.306746,0.522734,0.3760937,0.3440077,0.3082362,0.4592553,0.4491923,0.3062899,0.4439275
0.198977,0.2592241,0.3677543,0.4098366,0.2804333,0.2138563,0.3251379,0.2280846,0.4848884,0.4548597,0.3108739,0.2265032,0.3612831,0.2639654,0.1882274,0.3205653,0.3436809,0.3700326,0.1704923,0.3198807,0.4372547,0.3159292,0.4012548,0.273817,0.2125957,0.2331835,0.1398783,0.3257508,0.2914807,0.3620584,0.1686913,0.6422361,0.1875718,0.3084055,0.2677824,0.390128,0.2799572,0.3855569,0.2667231,0.2575892,0.2467865,0.3694752,0.3481594,0.2854964,0.3264431,0.4286141,0.3671668,0.3311989,0.4042167,0.2416123,0.3886258,0.3039552,0.2204217,0.2093719,0.3495273,0.3493574,0.2318075,0.4143242
0.2012495,0.2587412,0.3664134,0.4345664,0.2907743,0.220064,0.3534433,0.234095,0.5030106,0.4832269,0.3179536,0.2323542,0.3894652,0.278445,0.1872957,0.3343286,0.3739011,0.4247211,0.1794137,0.3116444,0.4726829,0.3194281,0.4396451,0.2994964,0.2164344,0.2480976,0.144384,0.3356897,0.2833776,0.3581865,0.1715432,0.7441673,0.1914214,0.3119599,0.2653944,0.4008076,0.2868011,0.3974092,0.2778185,0.2685151,0.25058,0.3996477,0.3638062,0.3037106,0.3270487,0.4841138,0.3911723,0.3506404,0.433494,0.265278,0.4241369,0.3097028,0.2273675,0.2131569,0.3745591,0.3888356,0.2416615,0.4489596
