132.1163,173.5986,140.7434,167.4294,155.5746,176.3507,161.9033,134.4203,170.9581,152.2663,151.5223,158.8295,143.9625,153.0692,172.2094,162.8209,162.0351,157.813,146.4692,172.5464,161.2677,168.968,158.5327,167.3552,160.5548,172.1445,146.9533,132.8616,174.217,165.1679,131.3508,181.0829,183.3041,174.6632,195.2037,167.5651,140.6319,168.331,160.6146,176.2442,143.9113,156.5442,161.1823,144.2984,159.3157,150.0799,172.5783,140.5312,151.9031,143.3186,123.1851,159.375,116.4852,153.6931,156.8977,145.9603,109.8064,137.8591,177.1121,160.1671,147.1142,153.5334,169.2255,140.9104,144.7989,141.8684,154.7083,145.05,152.8846,143.1606,121.7383,165.4813,169.0328,142.638,127.9854,148.7209,110.3168,164.563,146.5233,151.068,115.7594,136.1347,145.7388,153.0536,167.7611,145.6886,80.34282,167.5295,142.4246,130.8024,122.3903,131.9486,160.5614,168.2469,135.7954,167.6587,204.8635,160.4863,151.3156,160.4884,146.1273,165.3521,177.7564,159.0558,159.5582,177.1787,175.3162,166.7613,140.5513,167.0882,142.9197,154.997,160.3256,175.3412,175.3151,178.4275,173.618,180.3157,140.513,114.6823,164.5522,179.1446,158.1048,151.3012,166.8851,141.8123,160.137,142.5493,138.5285,157.7822,176.4689,171.2086,154.0472,151.7269,171.1097,156.7609,173.5969,135.6115,166.4015,149.7153,149.0464,171.0947,185.936,137.7869,191.2309,138.0032,177.8709,162.1374,158.3604,168.9229,124.7136,182.1337,142.3063,104.4042,176.0592,178.9055,178.1585,153.9661,159.2239,138.8043,157.0932,120.2513,155.771,153.9704,163.7006,167.257,154.6106,168.9891,164.2375,90.12909,199.5187,120.1736,171.499,174.2592,155.0194,160.503,152.4292,179.0621,169.378,181.5297,174.6165,155.2771,146.4115,96.894,153.6439,139.1151,105.6534,161.6481,109.5196,155.063,153.6315,138.4063,167.4603,158.3742,141.5804,159.6972,120.9755,154.3897,150.0686,142.5683,208.1435,129.4892,162.6165,117.4379,164.9141,142.3514,141.2339,172.951,133.9077,174.132,142.2098,183.5669,178.3993,182.1303,173.2871,145.9753,170.3354,131.0158,150.8132,163.9919,163.6187,150.5242,138.8288,157.2163,187.1109,150.7214,152.9153,171.1443,129.7645,148.8459,173.7881,161.9165,132.3744
0.3892259,0.2540781,0.2386294,0.2480212,0.24061,0.3152361,0.2646417,0.2156022,0.2854723,0.300584,0.2798817,0.2504404,0.2999794,0.3364653,0.2863511,0.2474701,0.3201185,0.2427509,0.2747001,0.1971742,0.1816253,0.2489563,0.2092215,0.2330107,0.1886261,0.2127179,0.2240876,0.2425537,0.3095505,0.3743958,0.1748611,0.2363301,0.1886706,0.1850828,0.2411163,0.3609446,0.2989697,0.1640673,0.3102876,0.2937178,0.2336634,0.2513019,0.2828425,0.1983978,0.285002,0.2168766,0.2578725,0.2384376,0.2375167,0.2011069,0.2766354,0.2017796,0.2353567,0.2345085,0.2518161,0.2410026,0.2157591,0.2161382,0.2149208,0.238545,0.3830307,0.2127187,0.2701907,0.2484952,0.2781561,0.2535712,0.3961513,0.2626297,0.4925622,0.2927652,0.2421148,0.2045501,0.2637926,0.349625,0.2548719,0.1848436,0.2257461,0.3496606,0.2119123,0.2823965,0.2426506,0.2625332,0.2449473,0.2687605,0.22952,0.3450282,0.18922,0.2148028,0.2163113,0.2952574,0.4105781,0.2585559,0.2925724,0.3071007,0.2124247,0.2010157,0.2759076,0.2189453,0.235041,0.2709207,0.2680246,0.2279812,0.3600903,0.1837144,0.4299826,0.2643095,0.2663805,0.4024225,0.231571,0.2569672,0.2015029,0.2318454,0.2303039,0.2621308,0.3156954,0.1861763,0.3242759,0.2821057,0.2911321,0.457931,0.2101051,0.2042794,0.2921454,0.2904111,0.2282755,0.1831102,0.2373466,0.1596588,0.4021454,0.3033108,0.2435092,0.5597294,0.2385403,0.214123,0.2747921,0.5657532,0.314126,0.4921999,0.1649702,0.253641,0.2494893,0.2022303,0.2384801,0.1735422,0.2633531,0.2815294,0.243535,0.2121373,0.1797654,0.1992691,0.2428008,0.2595442,0.1830645,0.208001,0.2148083,0.4235154,0.356032,0.2097698,0.1715808,0.239386,0.1777161,0.1941044,0.1500213,0.4257589,0.3157053,0.2077599,0.5794903,0.2729041,0.1863113,0.2716692,0.3343647,0.3728606,0.2328574,0.3140408,0.5178512,0.2344558,0.2255578,0.1577901,0.2462288,0.2406543,0.4054934,0.2393524,0.2355722,0.2574999,0.1836276,0.2946308,0.4227506,0.4153098,0.2149046,0.2511827,0.2379644,0.2282879,0.243434,0.2263694,0.4546579,0.1906793,0.2389105,0.1604645,0.3155387,0.2755897,0.2288096,0.1897305,0.2935294,0.2399383,0.174767,0.2551066,0.1964724,0.3215341,0.2285371,0.2447046,0.2549513,0.3682675,0.2110336,0.2852866,0.2644909,0.1992116,0.269683,0.3586685,0.2386297,0.2251504,0.2302457,0.3057179,0.2532391,0.3880701,0.3847364,0.2818304,0.2759267,0.2309445,0.2109267,0.1935239,0.215536,0.2484237,0.2412483
0.2351727,0.1384728,0.1283788,0.139901,0.1442197,0.1602568,0.1364604,0.1315149,0.163836,0.1658458,0.158562,0.1302548,0.1804779,0.1989903,0.1452053,0.1324039,0.179419,0.1353758,0.15222,0.1087602,0.1002133,0.1253498,0.1130076,0.1340344,0.107998,0.1169175,0.1286209,0.1431167,0.1850128,0.2479505,0.1125638,0.1238205,0.1230062,0.1088436,0.1250608,0.2173188,0.168236,0.09407804,0.1713879,0.1513681,0.1323537,0.1536423,0.1504617,0.1211798,0.1509564,0.1337771,0.1610028,0.1591153,0.1342503,0.1247853,0.1602298,0.1354041,0.1402851,0.1412954,0.147192,0.1334075,0.1316206,0.1244645,0.118065,0.1328839,0.2302019,0.1216226,0.1546503,0.1447246,0.1611007,0.1438116,0.2071403,0.1757459,0.341104,0.1707389,0.1532341,0.1137954,0.1292526,0.1855109,0.1548655,0.1055765,0.1390783,0.2234174,0.1304277,0.1788989,0.1525597,0.1530821,0.1478147,0.1548683,0.1283477,0.2060144,0.1242436,0.1370034,0.1328802,0.1568159,0.2973809,0.1534931,0.1654067,0.1740849,0.1190187,0.1128692,0.1652783,0.11433,0.1374418,0.1491601,0.1618637,0.1206057,0.1975966,0.1065606,0.2807314,0.1615022,0.1442893,0.2226686,0.1240404,0.1379083,0.1219182,0.1257095,0.124754,0.1391589,0.1676684,0.09862551,0.1912338,0.1835338,0.1728159,0.3527539,0.1291325,0.123129,0.1690663,0.1632151,0.1333305,0.1150635,0.1354573,0.09667639,0.2587792,0.1722783,0.1582065,0.3918964,0.1672028,0.1498219,0.1376233,0.390726,0.1514688,0.3484651,0.1172105,0.1468063,0.1543835,0.136908,0.1489687,0.1157006,0.1427684,0.153113,0.1332305,0.1143011,0.1032344,0.1052305,0.1551752,0.1683593,0.1157533,0.1273885,0.1254608,0.3151729,0.2124854,0.1136655,0.09952848,0.1312394,0.1098978,0.119735,0.08718552,0.2756496,0.2281976,0.1385151,0.3904596,0.1847993,0.1024456,0.2059007,0.1472995,0.2837878,0.1567735,0.1747215,0.3133242,0.1330319,0.1298741,0.09708657,0.1323862,0.1298077,0.2278024,0.1361014,0.1415744,0.1607803,0.1092548,0.1784729,0.2975993,0.2562743,0.1229711,0.1494404,0.132296,0.146254,0.1277642,0.1277668,0.3065318,0.1038309,0.1482745,0.09216769,0.1705215,0.1631382,0.1191377,0.1218263,0.1691499,0.1475061,0.1019705,0.1461934,0.1198161,0.1710186,0.1406021,0.1406627,0.1617894,0.1899994,0.1102293,0.1709648,0.1422895,0.121264,0.1810386,0.2096771,0.1495406,0.125445,0.1658307,0.1770804,0.1337238,0.2452088,0.2171605,0.1553364,0.1903152,0.1345656,0.1241582,0.1176946,0.1177242,0.1358757,0.1535493
0.2476999,0.1410352,0.1262905,0.1410536,0.1451316,0.1639756,0.1403891,0.1345678,0.1660072,0.1679404,0.1597365,0.1315016,0.1857459,0.207456,0.1458708,0.1333427,0.1865544,0.1345084,0.1536281,0.1083852,0.09896018,0.1226889,0.1130732,0.1367978,0.1105457,0.1176146,0.1313073,0.1442451,0.1917588,0.2728116,0.1143561,0.1220293,0.1296799,0.1111137,0.124457,0.2312364,0.1690405,0.09631211,0.1743524,0.1491094,0.1328767,0.1567701,0.1518858,0.1232755,0.152782,0.1378063,0.1699361,0.1706737,0.1352436,0.12684,0.1630982,0.1449717,0.1401069,0.1469949,0.1533829,0.1360987,0.1333839,0.1258746,0.1188716,0.1356327,0.2372705,0.1228179,0.1604383,0.1442876,0.1615062,0.1462469,0.2128661,0.1883495,0.3878818,0.173326,0.1603181,0.1144447,0.1297839,0.185079,0.1585155,0.1050444,0.1403662,0.2437823,0.1352866,0.1862555,0.1575349,0.1542513,0.1523092,0.1549566,0.1294703,0.216691,0.1260093,0.1439525,0.1371537,0.1594504,0.3186354,0.1619817,0.1685722,0.1854508,0.1194889,0.113967,0.1757165,0.1143636,0.1359618,0.1497694,0.1671345,0.1200574,0.2021974,0.1080398,0.3084568,0.1693438,0.147526,0.2230089,0.1241163,0.1397785,0.1247376,0.1252702,0.1257683,0.1379691,0.1722524,0.09780907,0.2031551,0.2027501,0.1737167,0.3920375,0.1304034,0.1250529,0.1734669,0.1687659,0.1378231,0.1158312,0.1365543,0.0962788,0.2699594,0.1780398,0.1743649,0.4241915,0.1824925,0.159737,0.1358584,0.434675,0.1509075,0.3963625,0.1271992,0.1513397,0.1601892,0.1471784,0.1597709,0.1199701,0.1462085,0.1516481,0.1368057,0.1130678,0.1068406,0.1040515,0.1628162,0.182593,0.1170165,0.1290275,0.1308707,0.3649398,0.230611,0.1157507,0.1002163,0.1306085,0.1116782,0.1219972,0.08623451,0.2986418,0.2505623,0.1516663,0.4286571,0.2040171,0.1014183,0.2291742,0.1451107,0.3292553,0.1695037,0.1840669,0.3213347,0.1352943,0.1335088,0.1005981,0.1336528,0.1327478,0.2351944,0.1398551,0.1486154,0.1656401,0.1093728,0.1890599,0.3146285,0.269845,0.1227079,0.1465127,0.1333277,0.1508309,0.1300442,0.1314332,0.3466467,0.1045335,0.1527548,0.09226577,0.1729324,0.1690355,0.1201341,0.1241556,0.1740731,0.1567117,0.1035656,0.1452803,0.1209198,0.1710058,0.1442931,0.1452661,0.1751241,0.1974682,0.1091944,0.1793948,0.1433683,0.1240481,0.198313,0.2119865,0.1563121,0.1276209,0.1828788,0.1809456,0.1310179,0.2596844,0.2216464,0.1543802,0.2155927,0.1382886,0.1246133,0.1201387,0.118097,0.1358154,0.1588894
0.4408121,0.2831379,0.2124359,0.2458835,0.2431329,0.3289644,0.2843498,0.2354589,0.3038307,0.3058168,0.2849301,0.2539262,0.3082449,0.4011048,0.2744693,0.2327307,0.346219,0.2391426,0.2810235,0.1901407,0.1709475,0.2068874,0.2060787,0.2498579,0.2031929,0.2217176,0.2404162,0.243328,0.3344688,0.4879008,0.1862077,0.2157253,0.2229552,0.2054299,0.2285747,0.4033405,0.2877276,0.1660899,0.3172598,0.269614,0.2327217,0.2834136,0.2706335,0.2186009,0.2850186,0.2499627,0.3025467,0.3063291,0.2367071,0.224518,0.2908087,0.2438293,0.2334508,0.2603844,0.2931099,0.2499455,0.2196153,0.2211812,0.2234239,0.2506597,0.4297346,0.225899,0.3084716,0.2446494,0.2756345,0.268316,0.3964949,0.3465143,0.7149407,0.3109218,0.2874081,0.2196579,0.2578153,0.3096103,0.2643732,0.1785663,0.2301622,0.446765,0.2715903,0.3261524,0.2692284,0.2704466,0.266043,0.2604594,0.2448695,0.4080297,0.1995237,0.2555834,0.2464686,0.3218545,0.4954951,0.3045532,0.3027225,0.3387298,0.2071942,0.2117615,0.3334112,0.2158786,0.2258874,0.2728729,0.3007579,0.2100501,0.3900786,0.1855163,0.5848676,0.3305221,0.2733871,0.3791723,0.2179469,0.2612846,0.2195577,0.2205233,0.2289517,0.2408159,0.3355528,0.1724413,0.3811725,0.3677017,0.2973362,0.6367086,0.2228606,0.2370088,0.3091324,0.3236983,0.2378589,0.1894663,0.2393723,0.1477403,0.4642088,0.3054232,0.3217514,0.6947333,0.3152415,0.2764775,0.2424223,0.7767113,0.2933439,0.6573919,0.2252142,0.2771858,0.2836011,0.2540062,0.3014658,0.2194922,0.2762491,0.2576433,0.260298,0.2000689,0.1884091,0.1716067,0.2872065,0.3516558,0.1863854,0.2185159,0.2620085,0.6236606,0.4312231,0.2170822,0.1701721,0.2281744,0.196315,0.2118487,0.1401985,0.5286387,0.4406072,0.270526,0.7371266,0.3583839,0.1741184,0.3677395,0.2894185,0.5557772,0.3030984,0.3545251,0.5186584,0.2514542,0.2488362,0.1755973,0.236483,0.2558967,0.4147472,0.262271,0.2982492,0.2799997,0.1807021,0.358129,0.5035667,0.4667188,0.2009767,0.2370867,0.2380674,0.2699197,0.2410741,0.2523462,0.6442343,0.1909106,0.2590052,0.1486225,0.3323235,0.3106968,0.2187889,0.2017309,0.3289962,0.2968173,0.1904834,0.2504815,0.1961435,0.2998413,0.253786,0.2736611,0.3411776,0.4087217,0.2016718,0.3542305,0.2869988,0.2185665,0.3591826,0.3649603,0.2784239,0.2360303,0.3272729,0.3267381,0.2156208,0.4684877,0.3878798,0.2526776,0.4008878,0.2692589,0.2048498,0.2140405,0.2108047,0.25505,0.2762537
0.248231,0.1421193,0.1257954,0.1427069,0.1429872,0.1715306,0.1510923,0.1358508,0.1660775,0.1727947,0.1557426,0.1297055,0.1813616,0.203018,0.1513142,0.1352102,0.2011743,0.1329412,0.1565165,0.1082757,0.09756888,0.122097,0.1155473,0.1368359,0.1115966,0.1186304,0.1303813,0.143368,0.1950926,0.2698185,0.1134644,0.1219562,0.1287247,0.1106324,0.1226602,0.2323979,0.1682142,0.09621935,0.1832282,0.1500757,0.1332475,0.1585434,0.1560189,0.1229259,0.1534272,0.1364111,0.1715173,0.1729325,0.1366542,0.1246975,0.1650795,0.1454071,0.1387992,0.150188,0.1513187,0.1386008,0.1348507,0.1265014,0.1174875,0.1348742,0.2365374,0.1235776,0.158967,0.1439887,0.1643208,0.1458905,0.2171057,0.1817634,0.407914,0.1783351,0.1603521,0.1165588,0.1314716,0.1922202,0.1556104,0.1043285,0.1384064,0.2414697,0.1343288,0.1815968,0.1581237,0.1522098,0.1513099,0.15404,0.1315541,0.2159193,0.1270313,0.1453808,0.1357662,0.1591142,0.3217782,0.1615096,0.1714529,0.1872323,0.1206029,0.1140851,0.1714654,0.1146327,0.1354774,0.1512974,0.166478,0.1216436,0.1973941,0.1075987,0.3119424,0.1657065,0.1448178,0.2246544,0.125395,0.1440433,0.1255622,0.1266875,0.1245685,0.1408786,0.1747456,0.09706696,0.194673,0.2010427,0.1745998,0.390192,0.1290633,0.1247778,0.1719558,0.1632928,0.1365958,0.1145235,0.1332115,0.09531488,0.2709407,0.1759695,0.1711698,0.4247959,0.1827338,0.1593431,0.1379138,0.4307526,0.153117,0.3909737,0.1262552,0.1491994,0.1598033,0.1474893,0.1578068,0.1197634,0.1460026,0.1536003,0.1351611,0.1099594,0.1063591,0.1062718,0.1627204,0.1916568,0.117862,0.1278361,0.1316372,0.3592328,0.2271599,0.1154982,0.09968378,0.1278252,0.1117352,0.1221552,0.08643603,0.3026203,0.2559208,0.1506655,0.430405,0.206068,0.1019603,0.2318558,0.1468466,0.330025,0.1712003,0.1817264,0.3170099,0.1349264,0.1327649,0.09998025,0.1316342,0.1320112,0.2383716,0.1379414,0.1499634,0.1620369,0.1098695,0.1902938,0.3128105,0.2722596,0.1296752,0.1452229,0.1368235,0.1516292,0.1297571,0.131437,0.3417366,0.1068843,0.1523,0.09194614,0.1679628,0.1658606,0.1212025,0.1235876,0.1752723,0.1576551,0.1043601,0.1474849,0.1203748,0.1691357,0.1411837,0.141426,0.1804814,0.2112019,0.1114745,0.1819685,0.1460581,0.1247641,0.2016322,0.2105126,0.1561434,0.1250375,0.1834783,0.1777401,0.1326627,0.252584,0.2221277,0.154019,0.209749,0.1349336,0.1220741,0.1206372,0.1181091,0.1359271,0.1548804
0.2354638,0.1404868,0.1269106,0.1423921,0.1410461,0.1684745,0.1502782,0.1318061,0.1646286,0.1704357,0.1537583,0.1288917,0.1761042,0.1950758,0.1504451,0.1345732,0.193212,0.1327482,0.1541122,0.1091915,0.09915132,0.1251042,0.1152287,0.1332763,0.109485,0.1169072,0.1270346,0.1431006,0.1871036,0.2446717,0.1118098,0.124071,0.1218155,0.1083729,0.1242417,0.2190907,0.1689031,0.09457923,0.1810072,0.1527815,0.1329997,0.1532276,0.1548477,0.12086,0.1501581,0.1334071,0.1623774,0.1617742,0.1357714,0.1223171,0.1619702,0.1362061,0.1390997,0.1442869,0.1457055,0.1362226,0.1338446,0.1257356,0.1161272,0.1311174,0.2278162,0.1212482,0.1530658,0.1439826,0.163615,0.1431052,0.2139467,0.1704592,0.3642788,0.1765216,0.1529556,0.1156855,0.131697,0.192783,0.1524628,0.104603,0.1365792,0.2219802,0.1306372,0.1747412,0.1526772,0.1501638,0.1462547,0.1531814,0.1299153,0.2049831,0.1240149,0.1378424,0.1311115,0.1563361,0.299973,0.1534988,0.1683795,0.1760532,0.1202902,0.1134379,0.1623501,0.1145808,0.1370199,0.1504987,0.1604688,0.1222196,0.1942912,0.1065751,0.2831406,0.1578081,0.1424273,0.2229152,0.1255004,0.1416541,0.1226217,0.127195,0.1240912,0.1425216,0.1705755,0.0975718,0.185793,0.1823596,0.1741879,0.3491215,0.1287188,0.1222434,0.1678982,0.158885,0.1330565,0.1141265,0.1314139,0.09611378,0.2593302,0.1697452,0.155206,0.388755,0.1664614,0.1498622,0.1392004,0.3897157,0.1526478,0.346542,0.1169768,0.1451983,0.1540745,0.1366676,0.1468443,0.1158988,0.1425117,0.1560817,0.1321381,0.1111352,0.103848,0.1070497,0.1559195,0.1744678,0.116577,0.126339,0.1259129,0.3112802,0.2100293,0.1132447,0.09923238,0.1285872,0.1096562,0.1205609,0.08727454,0.2772943,0.2322962,0.1381967,0.3906197,0.1852322,0.1027747,0.2084829,0.14935,0.2844013,0.1580495,0.1727314,0.309694,0.1325403,0.1298691,0.09659602,0.1304919,0.1289386,0.2325498,0.1347851,0.1422267,0.1574773,0.1093524,0.1782614,0.2957951,0.2557483,0.1301462,0.1478002,0.1353135,0.1477038,0.128034,0.1281269,0.303842,0.106154,0.1488759,0.09213594,0.1667173,0.1607414,0.1196432,0.122193,0.1707579,0.1490057,0.1028049,0.1473233,0.1192677,0.1684354,0.1391708,0.1363795,0.1668389,0.2037635,0.1120669,0.1735537,0.144946,0.1215264,0.1828518,0.2070733,0.1510549,0.1226534,0.1661541,0.1756196,0.1362277,0.2408863,0.2191725,0.1558198,0.1845703,0.1323498,0.1232266,0.1181631,0.1174326,0.1358524,0.1494414
0.6883456,0.4447817,0.4056,0.4187704,0.4066058,0.5758611,0.4537203,0.352081,0.5090746,0.5352138,0.4909621,0.4234071,0.5289277,0.5819144,0.508592,0.4410954,0.5639591,0.4118423,0.4730158,0.309133,0.2771237,0.4444551,0.3427631,0.4024738,0.2988949,0.3604855,0.3644208,0.4025572,0.5479407,0.6408937,0.2640079,0.4043023,0.2887922,0.2844868,0.4168459,0.6341859,0.5256138,0.2517001,0.5648764,0.5258859,0.3923002,0.4210336,0.5082493,0.3175677,0.4987913,0.3556107,0.4140449,0.3943166,0.4042768,0.3189507,0.4765586,0.2903609,0.3865837,0.3914216,0.4310992,0.4014256,0.3499635,0.3394814,0.3357149,0.4047302,0.6815535,0.3397005,0.4632172,0.422534,0.4815811,0.428652,0.7353085,0.4411058,0.7525353,0.4954514,0.3971923,0.3166699,0.4601026,0.6334267,0.4246423,0.2897937,0.3580742,0.59557,0.3446299,0.492247,0.3977864,0.4471447,0.4148266,0.4764189,0.3769519,0.6238099,0.2785041,0.3316794,0.3514198,0.5234545,0.591894,0.4501454,0.5195583,0.5353607,0.3428679,0.3201843,0.4841766,0.36783,0.3913432,0.489978,0.4601502,0.3856286,0.6653904,0.2813089,0.7046866,0.4417318,0.4549839,0.7180916,0.3789538,0.4304674,0.3194771,0.3928396,0.3839319,0.4617835,0.5597132,0.2984222,0.5619802,0.466897,0.4922812,0.6871328,0.3347935,0.3219083,0.5110371,0.5180047,0.3731875,0.2786394,0.4012939,0.231824,0.6867685,0.5279628,0.3702536,0.8245177,0.3504997,0.3233935,0.5033764,0.9176286,0.574405,0.733316,0.2397306,0.4276134,0.4175155,0.3061827,0.3893062,0.2568974,0.4530913,0.4937572,0.4044915,0.3553048,0.2780746,0.3312823,0.3935134,0.4155195,0.2760499,0.3377233,0.3359841,0.6917977,0.638239,0.3301779,0.2575182,0.3977547,0.2706973,0.2992805,0.2166507,0.7053502,0.515247,0.3172009,0.8876628,0.4564674,0.2969445,0.4065498,0.6318058,0.5541362,0.3633681,0.5570397,0.8753651,0.38722,0.3711659,0.241946,0.4270482,0.4071794,0.7368814,0.4112615,0.3896863,0.4214783,0.2861831,0.4979645,0.6488655,0.7433165,0.3527107,0.4227773,0.4056992,0.3735538,0.3955673,0.3629304,0.7125974,0.2949925,0.397684,0.242361,0.5584585,0.4747234,0.3871247,0.2914198,0.5093101,0.399334,0.2689114,0.4298759,0.3142817,0.5878637,0.374038,0.4150242,0.4223824,0.696479,0.3301562,0.4795416,0.4497898,0.3198358,0.4241311,0.6501471,0.3930225,0.3855496,0.3515292,0.5355778,0.4461296,0.6811026,0.6803762,0.4946049,0.4472867,0.3773272,0.3457834,0.2988671,0.356477,0.4223689,0.3992044
0.503626,0.2841516,0.2441045,0.2709564,0.3002121,0.3008963,0.2421291,0.2444681,0.3559558,0.3272634,0.3443156,0.2456133,0.386701,0.4330119,0.2870964,0.2563753,0.3490622,0.2748801,0.3035723,0.1855659,0.1758296,0.2415118,0.1993356,0.2679881,0.1774659,0.2197229,0.2304439,0.2892114,0.3894273,0.5184199,0.2019359,0.2338557,0.2052135,0.1781967,0.2471464,0.4405404,0.3563485,0.1488956,0.3415945,0.3155602,0.2546291,0.3176277,0.2955567,0.2252868,0.2914536,0.2550562,0.2853537,0.3054557,0.2680511,0.2339177,0.3244837,0.2184271,0.276804,0.259083,0.2979532,0.2436945,0.2439479,0.2210847,0.2012817,0.2616507,0.5179947,0.2105934,0.3299287,0.2870579,0.3241637,0.293817,0.4450764,0.3771394,0.6124915,0.3389843,0.2909076,0.1900475,0.247647,0.3851092,0.3043245,0.1824826,0.2563319,0.4375366,0.2473764,0.3789904,0.3021452,0.3224615,0.3003114,0.3284523,0.2358259,0.4492745,0.2184572,0.2262788,0.2543216,0.3214109,0.5026897,0.297988,0.3431076,0.3367922,0.2188237,0.1917452,0.3515633,0.2085211,0.2738842,0.3083248,0.3294705,0.2219815,0.4649837,0.177738,0.5720323,0.3395782,0.2886719,0.4889288,0.2168776,0.2543628,0.2269425,0.2327235,0.2477626,0.2743535,0.3413251,0.1615805,0.4139997,0.3452062,0.3692059,0.6485488,0.2426,0.2321638,0.3551745,0.3490328,0.2613587,0.2081088,0.289374,0.1601283,0.5401279,0.3337618,0.2666913,0.7155752,0.273878,0.2493444,0.2914249,0.7610364,0.3170104,0.630428,0.1918616,0.2913632,0.3158736,0.2206677,0.2726458,0.1985699,0.2799363,0.3096485,0.2548884,0.2319334,0.1715403,0.1858499,0.2999177,0.2998554,0.1994147,0.2387806,0.2174292,0.6226942,0.4739465,0.1822964,0.1562548,0.2638336,0.1824273,0.2054433,0.1449813,0.5158781,0.4225601,0.2313202,0.7427837,0.3352085,0.1872356,0.3260329,0.3189557,0.4940074,0.2708092,0.3551076,0.627472,0.2503627,0.2510307,0.1593243,0.2796549,0.2390243,0.4995838,0.2593153,0.2591137,0.3251683,0.1879028,0.3737257,0.5754533,0.5645757,0.2138576,0.3001371,0.2442839,0.2800315,0.2205952,0.2232071,0.563238,0.1679147,0.2920442,0.1544478,0.3775851,0.3370293,0.2139269,0.214034,0.3514666,0.2761262,0.171782,0.292971,0.2232006,0.3784834,0.2745968,0.2878534,0.3062056,0.394725,0.1711974,0.3413424,0.2796834,0.2156399,0.3284988,0.4544522,0.2861948,0.2414834,0.2789401,0.3710963,0.2588935,0.5532138,0.4670908,0.3251938,0.3696002,0.2718946,0.2418477,0.2041439,0.2141346,0.2694191,0.3233946
0.5353163,0.3045301,0.2254895,0.2755675,0.2955766,0.3111127,0.2801939,0.2614063,0.3733278,0.3421613,0.354351,0.2536429,0.3940822,0.4721577,0.2940167,0.2550852,0.3728982,0.2779374,0.3066576,0.1911601,0.1735066,0.2302864,0.2115465,0.2879549,0.1864003,0.2256338,0.2387342,0.2952479,0.4114754,0.5859426,0.2107608,0.2277533,0.2272425,0.187423,0.2538325,0.4729745,0.36612,0.1518159,0.353787,0.3053247,0.257942,0.3325791,0.3061267,0.2325843,0.3061786,0.2790017,0.3074258,0.3464613,0.273174,0.2528073,0.3407491,0.2382075,0.2772578,0.2815059,0.325783,0.253493,0.2501964,0.2245047,0.2110538,0.2784858,0.5390626,0.2190465,0.355209,0.2814865,0.3257003,0.3236873,0.4841626,0.4468085,0.7345512,0.3534374,0.3283031,0.1966275,0.2502057,0.384211,0.3250104,0.1795448,0.2693579,0.4888683,0.2798327,0.4142568,0.3239104,0.3331671,0.319371,0.3301226,0.2478572,0.4997373,0.2255244,0.2405251,0.2794541,0.3338717,0.5410274,0.3363047,0.3593524,0.357775,0.220992,0.2001734,0.3910796,0.215108,0.27364,0.3107181,0.3549255,0.2244468,0.5025705,0.183382,0.6598442,0.3895294,0.3042924,0.4789635,0.22299,0.2606516,0.2434691,0.237068,0.2526904,0.2784784,0.3597219,0.1602184,0.4784698,0.3786488,0.3730737,0.7226987,0.2606119,0.2549471,0.3785562,0.3889738,0.2709157,0.216594,0.2912884,0.1580289,0.5767956,0.3272338,0.3195479,0.7742196,0.3103122,0.2839466,0.2666417,0.8826612,0.3215343,0.688681,0.2205079,0.2983228,0.3423645,0.2435241,0.3062165,0.2235632,0.2942522,0.3038024,0.2750917,0.2301516,0.1766876,0.1772835,0.3341151,0.3378097,0.2048036,0.2461221,0.2425098,0.7366143,0.5304184,0.1951581,0.1589189,0.2636913,0.1942741,0.2197714,0.1375153,0.5721989,0.502062,0.2607189,0.8035496,0.3793927,0.1815646,0.3550651,0.314299,0.5630422,0.3075255,0.3785729,0.6182894,0.2617566,0.2749673,0.1666906,0.2830468,0.2531392,0.5306852,0.2753539,0.298553,0.350194,0.1901397,0.4008616,0.6309436,0.5947998,0.2177452,0.2875381,0.2470638,0.3070971,0.2277248,0.2430856,0.6798682,0.1672059,0.3136089,0.1490562,0.3826692,0.3688725,0.213822,0.2243969,0.3862057,0.3152519,0.1823829,0.2927917,0.2279747,0.3874639,0.2939828,0.3168063,0.3607525,0.4141416,0.1726212,0.3788372,0.2958064,0.2221068,0.36707,0.4675667,0.3269874,0.2577434,0.3231971,0.3933412,0.2478328,0.619701,0.4610967,0.3146536,0.4560652,0.3012331,0.2418766,0.2156904,0.213487,0.267641,0.3510213
