177.623,126.7066,132.8143,124.1249,152.5037,128.1635,72.31185,91.96105,144.6514,166.6219,126.9248,145.447,111.3814,161.5193,152.2501,148.7095,87.18041,154.9542,165.9881,114.1119,101.504,83.72446,175.9638,124.1005,121.7809,130.9882,152.7491,93.71855,147.8534,119.1142,161.5403,144.4716,127.4045,107.4086,146.3161,156.8555,155.7428,150.5587,110.3681,153.3872,100.2012,159.5021,162.3312,123.8694,138.869,120.3112,173.8954,170.9478,172.5588,142.0311,145.7733,128.781,144.3973,141.5349,110.0134,164.9245,148.998,133.2024
0.310056,0.2824094,0.3900618,0.3600627,0.307019,0.2009891,0.2565003,0.1956609,0.4521069,0.4394418,0.2780292,0.2994007,0.2820812,0.3419466,0.2356202,0.3830348,0.2799231,0.324263,0.2864654,0.3372804,0.3567974,0.2842241,0.4292473,0.2761579,0.3225704,0.2511421,0.2530538,0.267932,0.3092557,0.3232509,0.3048314,0.5768906,0.2349683,0.2743334,0.4085454,0.4028769,0.327943,0.3895663,0.2288605,0.3074214,0.2168112,0.4031138,0.3686013,0.3341559,0.4433538,0.3522906,0.4112851,0.3398722,0.3983594,0.231924,0.4122438,0.3327266,0.3125136,0.2764398,0.3125468,0.3739775,0.2336671,0.3536071
0.1482127,0.1477377,0.2086816,0.2012927,0.1586143,0.116222,0.1531409,0.1184679,0.2554339,0.2386483,0.1572277,0.1535329,0.1709728,0.1672959,0.1213658,0.1858113,0.1702402,0.2116128,0.1400223,0.1686986,0.2085961,0.1512188,0.2403235,0.1513837,0.1553186,0.1378557,0.1283056,0.1550921,0.1505236,0.1755049,0.1477225,0.3599467,0.1229863,0.1539267,0.1829651,0.213751,0.1694308,0.2116858,0.1381463,0.1575493,0.1215856,0.2231408,0.1869729,0.1635838,0.2261761,0.2075647,0.2186076,0.1922247,0.2392941,0.1556045,0.2244305,0.1686263,0.1539106,0.1451445,0.1691341,0.2082144,0.1443184,0.2059063
0.1496727,0.14544,0.2138542,0.2096998,0.1621634,0.1155287,0.1600835,0.1196425,0.2630021,0.2536019,0.1606392,0.1562301,0.1800714,0.1711535,0.1196743,0.187485,0.1771082,0.2347625,0.1438626,0.1636147,0.2159741,0.1529837,0.2606669,0.1586083,0.1530988,0.1418269,0.1297839,0.1571787,0.1464172,0.1759621,0.1469157,0.4070131,0.1220337,0.1547367,0.1816633,0.2191334,0.171976,0.2223121,0.1407277,0.1595159,0.1231205,0.243649,0.189661,0.164833,0.2285237,0.2245308,0.2286911,0.2050495,0.2519333,0.1697723,0.235287,0.1702645,0.1557291,0.1490611,0.1738424,0.2280107,0.1534895,0.2154521
0.3133421,0.2606756,0.3850722,0.4132864,0.312934,0.1987648,0.3037413,0.1989557,0.4803144,0.4761608,0.313987,0.3172811,0.34689,0.3599182,0.2278926,0.3864201,0.3361627,0.4408031,0.3002746,0.2851458,0.38215,0.2892147,0.5139452,0.3434477,0.2902109,0.3018419,0.282279,0.2717633,0.2686487,0.3200138,0.2876384,0.7563668,0.2350205,0.2696247,0.3706875,0.4142312,0.3361247,0.4203414,0.2415467,0.3118601,0.2188412,0.4677952,0.3679878,0.3419095,0.4511627,0.4960267,0.4430386,0.4029142,0.456981,0.3041885,0.4820787,0.324311,0.3254159,0.3215253,0.3321691,0.4623395,0.2696177,0.4188965
0.1491857,0.1465405,0.2180736,0.2128224,0.1647868,0.1169168,0.1637568,0.1185808,0.2734666,0.2466156,0.1628355,0.1586221,0.1774296,0.1723581,0.1217651,0.1874402,0.1765359,0.2312956,0.1518082,0.1708777,0.2185246,0.1523243,0.2601113,0.1600217,0.1526922,0.1439752,0.1285835,0.154989,0.1448474,0.169914,0.1495757,0.414381,0.1219112,0.1534553,0.1810166,0.225514,0.1745961,0.2297979,0.1409771,0.1619885,0.1284363,0.2496919,0.1870895,0.1643966,0.2337505,0.2305593,0.22048,0.2054428,0.2376077,0.167286,0.2368991,0.1770141,0.1633325,0.1484929,0.1735073,0.2345246,0.1537048,0.2067856
0.1488596,0.1484961,0.2127331,0.2048595,0.1613942,0.1170186,0.1583197,0.1174163,0.2647566,0.2324259,0.1585934,0.1563405,0.1687737,0.1675927,0.1219853,0.185188,0.1693637,0.2085567,0.1481465,0.1763707,0.2104041,0.1509445,0.2406478,0.1516786,0.1538369,0.1396176,0.1263818,0.1534678,0.1488298,0.1689145,0.1500297,0.3679774,0.1227874,0.1534146,0.182244,0.219892,0.1724593,0.2167301,0.1383078,0.1599905,0.1275311,0.2309515,0.1833211,0.1631716,0.2316183,0.2115433,0.2117537,0.1925774,0.2263119,0.1544778,0.2275143,0.1749222,0.1620193,0.1451829,0.169153,0.2129298,0.1435793,0.1987635
0.5530617,0.5018495,0.6991109,0.6504768,0.5557417,0.3117239,0.422294,0.300922,0.8424891,0.847944,0.4776525,0.5405266,0.4845535,0.6102821,0.3887131,0.7148174,0.4848127,0.5327702,0.5060922,0.6158656,0.642378,0.5014049,0.7723831,0.4558646,0.6020891,0.4211911,0.4282156,0.4578035,0.5662652,0.5747393,0.5707299,0.9713173,0.3883961,0.4751023,0.7908615,0.7427144,0.598168,0.7165748,0.3800716,0.5528523,0.3604583,0.7192659,0.6699599,0.6051892,0.8472201,0.610531,0.7671748,0.5792402,0.7132057,0.3660996,0.7502853,0.6190282,0.5668951,0.4819551,0.5524762,0.6476406,0.3653439,0.6375957
0.3054286,0.2959223,0.4038862,0.4341609,0.3299246,0.1982107,0.2960401,0.2028185,0.5809236,0.55578,0.3161492,0.3155531,0.3609734,0.3303705,0.2141899,0.4130767,0.3415843,0.398989,0.2629183,0.3268903,0.4373301,0.2922403,0.4938568,0.2839385,0.3219503,0.250514,0.2361745,0.3172838,0.3224564,0.402714,0.3113168,0.6457349,0.2149592,0.3103701,0.4177096,0.4633705,0.366008,0.4426446,0.256081,0.3206505,0.211272,0.4148054,0.4117298,0.3405479,0.5402397,0.451205,0.4933557,0.369725,0.532515,0.274783,0.5102218,0.3516487,0.3088611,0.2807354,0.3405566,0.3856157,0.2443198,0.4836918
0.3134192,0.2931724,0.3982448,0.4722096,0.3421797,0.1963025,0.3276569,0.2080642,0.6121019,0.5998173,0.3289645,0.3381324,0.3962883,0.3565977,0.2143878,0.4322494,0.3757302,0.464581,0.2800823,0.3062858,0.469315,0.3032005,0.547569,0.3151971,0.3206859,0.2745789,0.2543695,0.3275163,0.3061802,0.4004858,0.3092011,0.7473941,0.2210011,0.3155083,0.4250444,0.4695241,0.3902773,0.4659767,0.2685161,0.3367509,0.2176089,0.4565147,0.4358954,0.3517599,0.5499546,0.5139726,0.5254563,0.4072835,0.5763395,0.3134981,0.5721391,0.3485786,0.3263161,0.3112351,0.3667268,0.42862,0.2608403,0.524254
