134.2667,181.8357,169.1791,178.3062,158.3593,174.1795,171.6468,160.8154,165.0047,157.9948,174.0682,182.0322,155.1011,148.2064,133.9832,172.4697,155.1767,186.3966,167.3959,156.0193,157.7759,190.7628,157.4307,174.93,175.7873,159.7314,133.9496,183.4018,184.8551,166.3556,179.5024,175.2486,172.6565,164.8744,159.4613,166.7334,163.1673,149.3821,150.2146,161.0928,165.7962,145.5276,146.1322,171.7561,173.1113,95.93498,154.8374,118.0655,123.0866,177.7936,164.5573,150.6742,183.6168,150.1909,162.0851,179.6692,175.2415,153.559,169.4122,182.9241,156.6672,149.1976,143.7477,168.1773,183.9026,165.1395,154.0949,159.2495,178.372,161.1006,167.5474,159.2592,160.6783,128.6593,143.4258,155.3558,155.5613,130.4809,152.4192,171.3144,146.788,165.4084,158.5835,177.4601,189.2569,156.8412,167.7589,162.6405,176.3689,126.8885,167.5774,168.1814,169.6468,145.6594,189.5423,170.7566,159.608,140.2316,173.7246,170.2552,175.8949,91.22511,166.5145,150.0448,184.1508,165.7063,199.1094,173.4268,161.8534,159.6422,166.8337,178.6659,163.3255,171.0379,160.1893,184.7785,153.4342,179.6311,150.0522,168.2619,155.762,140.1563,162.1528,190.6572,163.9696,173.3854,142.6929,178.8902,143.733,157.2496
0.2501405,0.3241806,0.2788778,0.2620194,0.3361688,0.345634,0.2106867,0.3812509,0.4282211,0.340396,0.2242196,0.364881,0.2518373,0.2296573,0.2218485,0.3027274,0.2100749,0.2195071,0.2786882,0.3380721,0.268496,0.3258079,0.2661965,0.2941187,0.2862996,0.2486966,0.2675708,0.2674743,0.2817981,0.2371634,0.2422336,0.2211926,0.2548219,0.3341232,0.2644926,0.2790024,0.2544758,0.2364499,0.2809046,0.3506892,0.2170926,0.2775303,0.2486979,0.2258597,0.1904164,0.2028888,0.3310153,0.2359943,0.3057304,0.2634391,0.2857326,0.1960683,0.1867028,0.1984722,0.3618079,0.2195626,0.2920687,0.2951203,0.2546204,0.2482429,0.2055917,0.3507481,0.1955876,0.2087186,0.3384312,0.2139318,0.2862587,0.241294,0.2734504,0.2585749,0.3419093,0.158287,0.314417,0.1872917,0.2954767,0.2100849,0.2918794,0.2516242,0.2220089,0.2690631,0.1784813,0.3197676,0.2302353,0.2558505,0.338775,0.232265,0.3571256,0.2707987,0.2150722,0.2291635,0.3193249,0.2080027,0.2853589,0.2633443,0.2956745,0.3432252,0.198871,0.218111,0.3225692,0.3159022,0.4060403,0.2739039,0.217418,0.1956934,0.2090932,0.2302033,0.3110947,0.1808256,0.2612793,0.2541295,0.2220603,0.2880937,0.2243088,0.2953983,0.2171899,0.1719604,0.2286445,0.2551712,0.1999474,0.2165542,0.34591,0.2864404,0.3066875,0.3358335,0.2978323,0.266047,0.1654169,0.199928,0.2807166,0.328164
0.1583778,0.2084982,0.1527705,0.1641817,0.1645581,0.1993757,0.1186354,0.2375722,0.2748963,0.2190769,0.1294357,0.2369754,0.1518103,0.1330809,0.1323835,0.1917972,0.1225756,0.1247721,0.1673988,0.186271,0.1641341,0.1957128,0.1675748,0.1692708,0.1935686,0.131838,0.1577567,0.1519225,0.1628427,0.130864,0.1243803,0.1195608,0.1303259,0.2042558,0.1439044,0.1639137,0.1340375,0.1417859,0.1343385,0.2485607,0.1241196,0.1593843,0.1581446,0.1298613,0.09901931,0.1349355,0.1919014,0.1407064,0.180379,0.1483564,0.1504944,0.1343662,0.1144235,0.1117076,0.2035638,0.107704,0.1604156,0.180151,0.1350948,0.1555842,0.1196524,0.2503562,0.1134435,0.1183035,0.2214952,0.1437727,0.1840829,0.1344161,0.1476983,0.1464674,0.1958562,0.09170786,0.2173703,0.1175736,0.1698335,0.1199853,0.1686075,0.1601157,0.1421701,0.1906653,0.1049205,0.1896879,0.1325468,0.1376042,0.1732456,0.1299449,0.2217222,0.1548831,0.119057,0.1312478,0.2051041,0.1186196,0.1481549,0.1456296,0.1802172,0.231544,0.1122097,0.1313619,0.2122627,0.1796958,0.2488111,0.1686925,0.1241477,0.1217948,0.1240829,0.1257166,0.1705255,0.1054967,0.1560417,0.1415243,0.1247048,0.18204,0.1244969,0.1784462,0.1198235,0.1059086,0.1360276,0.1395022,0.1162226,0.1275157,0.2390041,0.1585667,0.1794404,0.1904338,0.169318,0.1659406,0.09939309,0.1215961,0.1504198,0.1625086
0.1631072,0.2248706,0.1582117,0.1734708,0.1598244,0.2088824,0.1210898,0.2447079,0.2915587,0.2362417,0.1337179,0.2585461,0.1575179,0.1343686,0.1358142,0.2040429,0.1236416,0.1260365,0.182305,0.1883248,0.1718945,0.2045068,0.1833676,0.1750861,0.2129195,0.1348102,0.1618036,0.1583336,0.1673234,0.1321663,0.1232634,0.1180785,0.1319995,0.2148419,0.1489432,0.1746916,0.1329162,0.144203,0.1319865,0.2808705,0.1249611,0.1608963,0.1659837,0.130916,0.09622581,0.1394294,0.195818,0.1455854,0.1839609,0.1498068,0.1504523,0.1441872,0.1204842,0.1130829,0.2083714,0.1046001,0.1607068,0.1926165,0.1364269,0.16964,0.122974,0.2848197,0.1168097,0.1209193,0.2430696,0.1556538,0.2003402,0.136613,0.1533399,0.1487501,0.2037916,0.09276135,0.2499775,0.1201279,0.1731031,0.1183121,0.1742117,0.1672164,0.1472634,0.2131388,0.1036551,0.2037815,0.134248,0.1378398,0.173432,0.1293207,0.23654,0.1588458,0.1196596,0.1323515,0.2228829,0.1209362,0.1485615,0.1467252,0.1933267,0.2525963,0.1134922,0.1370368,0.2410176,0.1870246,0.2639223,0.1758259,0.1248802,0.1253408,0.1285726,0.1247448,0.1752339,0.1077399,0.1576357,0.1420477,0.1255601,0.2002397,0.1255375,0.1914196,0.1192428,0.1085856,0.1371985,0.1397627,0.1199293,0.128416,0.2638662,0.1560484,0.1840403,0.2031164,0.1738885,0.1772665,0.1002327,0.1253919,0.1514468,0.16298
0.2675191,0.409097,0.3048613,0.3177761,0.2860547,0.3884672,0.2263174,0.40104,0.5315495,0.4249093,0.2539423,0.4301968,0.294732,0.2313294,0.2443595,0.3580952,0.2144092,0.2243654,0.3536918,0.3290864,0.3051041,0.3587752,0.3194043,0.3215347,0.3734012,0.2642815,0.2819765,0.2822999,0.3137936,0.2380812,0.2323904,0.2034301,0.2771186,0.3852884,0.2835943,0.3223411,0.2153416,0.2435554,0.2515868,0.4953667,0.2218682,0.2940178,0.2966652,0.2376148,0.1639638,0.2293309,0.3594085,0.289521,0.3288996,0.2705592,0.2881176,0.2330991,0.2243902,0.2062077,0.3512427,0.1778885,0.2837664,0.3570544,0.267065,0.3156478,0.2173546,0.50271,0.2103961,0.2238742,0.4337645,0.2840601,0.3721884,0.2461149,0.3147053,0.2702104,0.3784919,0.1623465,0.4543776,0.2002016,0.2996068,0.2068658,0.3289343,0.3021988,0.2620342,0.3851453,0.1670982,0.3943493,0.2366135,0.2499167,0.3360377,0.2256441,0.4163541,0.2792662,0.216479,0.2362037,0.3833799,0.2280699,0.2839492,0.2559287,0.339614,0.4442942,0.1989411,0.2691809,0.4677496,0.3518662,0.4565421,0.3096593,0.2148252,0.231984,0.2262905,0.21982,0.343266,0.2039858,0.2741572,0.2554918,0.2152708,0.3818147,0.2366473,0.3622473,0.2086841,0.2008466,0.2302075,0.2493464,0.2205541,0.2273684,0.4636324,0.2665575,0.3493906,0.4053434,0.3166795,0.3250311,0.1684868,0.2322531,0.2767757,0.310976
0.1598608,0.2221967,0.1609563,0.1738251,0.165709,0.2065146,0.1201333,0.2406435,0.2954141,0.2390696,0.131494,0.2394309,0.1600016,0.1359072,0.1369767,0.2038573,0.1251606,0.126951,0.1828732,0.189853,0.1709865,0.1964322,0.1864339,0.1721764,0.2137949,0.1380776,0.1622815,0.1633423,0.164206,0.1317221,0.1251359,0.1206052,0.1318927,0.221255,0.1529058,0.1765741,0.1357881,0.1426593,0.134961,0.2821809,0.1246233,0.1706825,0.1670069,0.1303516,0.09564874,0.1398829,0.1973218,0.147469,0.1789544,0.1486658,0.1507441,0.1460813,0.1223972,0.1154838,0.2050712,0.104326,0.1695223,0.1950464,0.1353064,0.1705295,0.1218176,0.2807754,0.116363,0.1220367,0.2433872,0.158078,0.1973499,0.1364502,0.1557706,0.1509114,0.2092855,0.0934472,0.2476836,0.1216771,0.1718435,0.1179466,0.1722779,0.1644031,0.1448164,0.2156938,0.1028438,0.2028928,0.1342507,0.1328977,0.169609,0.1299944,0.2272359,0.1639843,0.1209095,0.1349262,0.2188905,0.1196228,0.1532454,0.1455466,0.1945416,0.2480124,0.1132607,0.1383298,0.2465296,0.1871899,0.26013,0.1729061,0.1254756,0.1239015,0.1297942,0.1246833,0.174681,0.1078678,0.1562815,0.1447395,0.1229447,0.2012469,0.1228779,0.1889162,0.1211291,0.1085624,0.1381264,0.1388897,0.1217151,0.1288529,0.2662392,0.1598153,0.1899726,0.2120488,0.1797153,0.1830996,0.1002081,0.1242897,0.1530166,0.1599717
0.1561968,0.2068689,0.1553495,0.164065,0.1694815,0.1975519,0.1182452,0.2330679,0.2761187,0.2198362,0.127856,0.2216547,0.1535975,0.1349348,0.1345443,0.1911683,0.1245628,0.1254554,0.1680425,0.1884687,0.1641803,0.1878925,0.1711031,0.1660167,0.1943672,0.1340312,0.1593273,0.1571183,0.1595656,0.1306752,0.1257986,0.121482,0.1301484,0.2096375,0.1472058,0.1653099,0.137073,0.1405612,0.1371439,0.2463241,0.1227852,0.1672546,0.1589358,0.1289843,0.09825452,0.1360227,0.1929019,0.1421542,0.1750465,0.1474763,0.1505785,0.1358177,0.1152735,0.1137741,0.1998536,0.1074676,0.167114,0.184099,0.134488,0.1559429,0.1199261,0.245977,0.1126216,0.1192194,0.2226531,0.1449043,0.1816175,0.1343522,0.1497711,0.1474714,0.2018421,0.09181055,0.2163598,0.1191686,0.1685974,0.1189211,0.1669509,0.1584017,0.140188,0.1923869,0.104117,0.1886952,0.1334191,0.1331056,0.1704346,0.1300765,0.2128775,0.1596228,0.119771,0.133121,0.2017646,0.116675,0.1538346,0.1444906,0.18252,0.2262938,0.1116381,0.1329003,0.2166762,0.1808701,0.2438614,0.1665194,0.1249027,0.1200672,0.1250095,0.1249592,0.1701882,0.1054765,0.1539844,0.1441381,0.1217362,0.1816457,0.1220282,0.1759409,0.1218848,0.1061422,0.1368461,0.1386715,0.1181854,0.1280882,0.2397282,0.1614398,0.1840325,0.1990552,0.1744779,0.1705903,0.09927316,0.1203683,0.1509021,0.1603462
0.4190174,0.5374703,0.4938062,0.4357543,0.6174596,0.632634,0.3383183,0.6416785,0.7381229,0.565245,0.3733472,0.6402845,0.4294878,0.3865919,0.3476988,0.5060189,0.33337,0.367458,0.464889,0.6158741,0.4430807,0.5757325,0.4415702,0.5066611,0.4683502,0.4262267,0.445704,0.4630995,0.4926555,0.4095089,0.4270108,0.3733111,0.4352322,0.5855453,0.4530033,0.4611285,0.451816,0.3888271,0.5001957,0.5827519,0.3460118,0.4771202,0.4240208,0.366327,0.3088433,0.3129085,0.5853052,0.3792524,0.5379012,0.4518518,0.5034003,0.2918056,0.2898319,0.3160507,0.630489,0.3666654,0.5120661,0.5062777,0.4588668,0.3937022,0.3197665,0.5782229,0.3081893,0.3352636,0.574506,0.3243724,0.4784166,0.413385,0.4756503,0.4421669,0.5953219,0.2424007,0.5104748,0.2952272,0.5235835,0.3426621,0.5125794,0.4134561,0.3598627,0.4271788,0.2612228,0.5439737,0.3775256,0.4459438,0.6358171,0.3889511,0.6145576,0.4796364,0.3443567,0.3833108,0.543368,0.3365993,0.5001732,0.4584594,0.5019057,0.5747296,0.3080792,0.3479379,0.5328459,0.5668508,0.7082331,0.4664497,0.3678766,0.3081764,0.3286768,0.3963,0.5492991,0.2790582,0.4352369,0.4293654,0.3641864,0.4948653,0.3785177,0.5097443,0.3577827,0.2598173,0.379041,0.4535444,0.3162979,0.3483918,0.5637318,0.4936896,0.5372013,0.5938106,0.5145005,0.4480546,0.2476356,0.3165283,0.5043333,0.5953292
0.3321239,0.4255934,0.3210796,0.3354791,0.3317699,0.4389241,0.215369,0.4927625,0.5822884,0.414335,0.2420056,0.4971415,0.2992199,0.2554574,0.2406283,0.3838229,0.2214171,0.2334912,0.3102638,0.4103054,0.3350326,0.425115,0.2866089,0.3572181,0.3607718,0.2360452,0.3111081,0.2747607,0.3642967,0.2739552,0.2388075,0.2212489,0.2424666,0.4373729,0.2676757,0.2851559,0.2632467,0.2787874,0.2452647,0.506933,0.215825,0.3150891,0.312555,0.2382974,0.1716854,0.2422741,0.4234846,0.2641299,0.4093693,0.3201193,0.3136536,0.2200921,0.1865557,0.189798,0.4307147,0.1939153,0.3390243,0.366327,0.2792854,0.2707884,0.2063431,0.4690822,0.2006877,0.2178651,0.4401911,0.2353237,0.349493,0.2719773,0.3034078,0.2887596,0.4055964,0.1497164,0.4080144,0.2041198,0.3662795,0.2272755,0.355166,0.3288867,0.2797762,0.3379878,0.1732612,0.3697309,0.2518688,0.2981417,0.4036099,0.2506721,0.4893851,0.2956113,0.2043284,0.2342609,0.4224969,0.2134418,0.3006056,0.3026482,0.3531196,0.4729127,0.1865449,0.22916,0.3871243,0.3841768,0.5275652,0.3377109,0.2369794,0.2311579,0.2157522,0.24646,0.3806301,0.1780933,0.3330748,0.2758393,0.2474269,0.3489205,0.250267,0.3681969,0.2230122,0.188379,0.2720984,0.3015853,0.1973032,0.2427447,0.4621099,0.3236163,0.3785724,0.3952358,0.337619,0.3280241,0.1645339,0.2166418,0.3013303,0.3473022
0.3464238,0.4654896,0.3493246,0.3754966,0.3252006,0.4792008,0.2285431,0.4852187,0.626475,0.4539858,0.2673573,0.5529618,0.329065,0.2675989,0.2552315,0.4025828,0.226772,0.2422314,0.3363786,0.4102822,0.3513824,0.4413035,0.324551,0.3828719,0.4159961,0.2497286,0.3393725,0.2847043,0.3913898,0.2778963,0.2400049,0.2192276,0.2595126,0.4601451,0.2749314,0.3144259,0.2610636,0.2914777,0.2451793,0.5594413,0.2316287,0.3301446,0.3452749,0.2431157,0.1688004,0.2606719,0.4472245,0.2926643,0.4282192,0.3232179,0.3123134,0.2370255,0.206895,0.2005055,0.4196153,0.1816456,0.3259274,0.4013264,0.2803807,0.2981811,0.2126278,0.5530151,0.2051996,0.2287444,0.5069598,0.2638178,0.3953721,0.2830437,0.3242841,0.2912031,0.4361208,0.1502943,0.4877282,0.2144603,0.3743119,0.2323468,0.3937036,0.3536118,0.3084704,0.397025,0.1724372,0.4119743,0.2674055,0.3035763,0.4160272,0.2438851,0.5123793,0.3115851,0.206766,0.2376445,0.462872,0.2304119,0.3088378,0.2993075,0.3710843,0.5164035,0.1907766,0.2486709,0.4728013,0.4122071,0.5559338,0.3749674,0.2368857,0.2496727,0.224618,0.2459147,0.4014841,0.1933192,0.3412194,0.2775106,0.2524944,0.4031892,0.2680282,0.4215834,0.2236584,0.1989186,0.2783014,0.2929232,0.2047848,0.2573882,0.5070052,0.3096809,0.4034716,0.4420665,0.3531369,0.3584844,0.1664778,0.2397317,0.3099895,0.3660884
